movie_id,actor_id,director_id
156,1081,254
2725,1081,547
1195,1081,926
1525,1081,1021
2929,1082,981
1662,1082,1395
3336,1082,1583
112,1083,37
44,1084,5
1203,1085,36
3759,1085,1166
2585,1086,795
1211,1087,317
2985,1087,1002
3273,1088,185
1215,1088,262
3793,1088,792
3814,1088,792
3279,1089,805
1072,1090,15
2726,1090,37
877,1090,433
4126,1090,1155
4163,1090,1155
4239,1091,51
2098,1091,1509
4612,1092,3
3680,1092,92
3608,1092,147
3285,1092,553
3789,1092,787
1359,1092,830
491,1093,243
1981,1093,542
4846,1093,609
2787,1093,770
2363,1093,858
1862,1093,1195
1978,1094,14
4016,1094,14
3384,1094,20
1424,1094,26
2615,1094,26
1811,1094,37
1536,1094,41
3284,1094,50
3216,1094,69
2734,1094,103
4810,1094,105
4814,1094,126
2342,1094,156
1845,1094,161
4406,1094,272
2915,1094,277
4393,1094,329
4546,1094,344
2175,1094,349
3051,1094,401
3363,1094,401
2773,1094,587
1220,1094,1242
1226,1095,147
2548,1095,296
2508,1095,794
2589,1097,531
1233,1097,580
160,1097,595
2255,1098,15
2416,1098,15
2575,1098,15
1234,1098,53
3102,1098,83
3961,1098,83
1312,1098,339
1357,1098,357
3588,1098,710
831,1099,42
4299,1099,80
4806,1099,558
1238,1099,1049
1239,1100,1700
2899,1101,79
3687,1101,267
2698,1101,615
4353,1101,615
3774,1101,850
1241,1101,1221
661,1101,1383
1242,1102,429
1243,1103,77
3691,1103,123
3991,1103,313
4400,1104,37
4466,1104,115
1244,1104,927
2796,1104,1043
2542,1104,1234
1266,1104,1372
4527,1106,4
2573,1106,165
2724,1106,165
3128,1106,243
1575,1106,246
1644,1106,332
1247,1106,521
2248,1106,1064
1331,1106,1232
3029,1106,1391
2884,1107,12
3211,1107,17
2364,1107,76
4611,1107,271
1428,1108,71
80,1108,574
4739,1109,13
3242,1109,184
1250,1109,889
2113,1110,10
1224,1111,752
3993,1112,31
3337,1112,81
3754,1112,137
2954,1112,193
3416,1112,193
3461,1112,235
2256,1112,273
2435,1112,277
1254,1112,304
4453,1112,541
4280,1112,644
2623,1112,790
2836,1112,866
1255,1113,105
1372,1113,869
1508,1113,1243
287,1115,414
1384,1116,542
2229,1117,1060
2704,1118,130
1262,1118,1260
1554,1119,196
3666,1119,225
865,1119,709
2772,1120,231
2149,1120,1155
3045,1120,1220
3839,1121,147
2555,1121,1006
1266,1121,1372
2548,1122,296
1355,1122,1509
2489,1123,345
1267,1123,978
686,1124,349
4669,1124,444
858,1124,770
3847,1126,1495
1268,1126,1536
3850,1127,26
2150,1127,216
3022,1128,1
1273,1129,187
2199,1129,505
2387,1129,580
2381,1129,1074
3640,1130,42
1284,1130,50
1701,1130,50
2618,1130,50
2148,1130,84
2952,1130,100
1814,1130,109
3401,1130,116
3283,1130,130
2723,1130,149
1276,1130,164
3955,1130,193
1570,1130,198
2356,1130,289
2144,1130,305
4287,1130,305
3610,1130,329
3431,1130,403
165,1130,405
1458,1130,428
4416,1130,669
3780,1130,1703
1280,1132,77
2848,1132,182
3389,1132,212
2084,1132,280
1562,1132,305
4820,1132,367
3558,1132,368
1657,1132,519
3478,1132,1132
2475,1132,1179
1220,1132,1242
1289,1134,15
519,1134,37
3794,1134,51
1082,1134,185
1138,1134,1221
4072,1134,1422
1290,1135,607
3126,1135,607
4737,1136,336
1704,1136,1214
4258,1137,24
1293,1137,388
2113,1138,10
2602,1138,10
4253,1138,10
3068,1138,24
1801,1138,254
1566,1138,296
1843,1138,296
2467,1138,372
1296,1138,592
3295,1138,619
3778,1138,703
4397,1139,145
4758,1139,239
4656,1139,297
1307,1139,472
1356,1139,915
227,1139,1277
2444,1140,13
2003,1140,51
3973,1140,285
2828,1140,457
3572,1140,579
3181,1140,692
2300,1140,789
4532,1140,789
2240,1140,850
2526,1141,132
3001,1141,420
1313,1141,488
3872,1142,262
1315,1142,670
17,1142,818
1636,1142,1163
1316,1143,595
1317,1144,97
1343,1144,737
4131,1144,895
1164,1145,247
1320,1145,291
2517,1146,14
1959,1146,100
1276,1146,164
3274,1146,201
2540,1146,321
3180,1146,321
1323,1146,366
1750,1146,366
3157,1146,437
933,1147,77
1447,1147,208
1553,1147,238
1330,1147,349
4242,1147,466
2537,1147,467
2911,1147,784
1808,1147,1079
3960,1147,1352
2283,1148,572
1398,1148,943
736,1149,681
4120,1150,84
8,1150,349
1709,1150,488
1339,1150,837
1850,1151,246
3017,1152,354
3076,1152,793
3652,1152,1315
1342,1152,1395
1343,1153,737
464,1154,433
1344,1154,540
4608,1154,558
4794,1155,165
1345,1155,991
3928,1155,1245
1832,1156,29
2944,1156,29
3924,1156,73
2502,1156,126
2559,1156,147
3175,1156,708
2296,1156,779
3862,1156,1383
816,1157,276
3323,1157,291
1346,1157,1420
4121,1158,25
183,1158,230
908,1159,332
599,1159,785
1348,1159,1357
4620,1160,9
2188,1160,142
4404,1160,953
4683,1160,953
4769,1160,1318
3150,1161,720
1350,1161,979
3652,1161,1315
3376,1162,119
1352,1162,433
1880,1163,101
1353,1163,361
1796,1163,529
1809,1163,648
1931,1163,987
181,1164,455
299,1164,830
1872,1165,79
1355,1165,1509
81,1165,1553
1456,1166,390
1533,1166,1182
1361,1166,1599
1362,1167,105
888,1167,1242
1365,1168,83
509,1168,327
2143,1168,561
4651,1168,916
335,1168,1260
3099,1169,17
2071,1169,514
2434,1169,514
3877,1169,1337
1367,1170,266
1560,1170,706
1250,1170,889
2522,1171,222
3937,1171,643
2532,1171,1451
4845,1173,531
3153,1173,554
4001,1173,832
479,1173,999
3760,1173,1257
3969,1174,15
3605,1174,1095
114,1174,1668
1410,1175,47
1046,1175,206
1714,1175,503
3437,1175,1140
2419,1176,37
2342,1176,156
2439,1176,171
2270,1176,363
1373,1176,697
4151,1177,163
3548,1177,346
3370,1178,325
2220,1178,526
3718,1178,551
833,1178,1640
1380,1179,665
1342,1179,1395
1162,1179,1619
1953,1180,2
1408,1180,10
1826,1180,28
2165,1180,234
2336,1180,383
2579,1180,404
1682,1180,420
2939,1180,423
3344,1180,497
2384,1180,643
2855,1180,855
1741,1181,314
1710,1182,495
127,1183,83
2952,1183,100
3770,1183,679
1390,1183,1243
2800,1184,42
4124,1185,27
2842,1185,452
1306,1186,545
4315,1186,906
1773,1187,460
4176,1187,464
2908,1187,531
230,1187,996
3146,1188,792
3303,1189,386
297,1189,595
1394,1189,1354
4247,1189,1427
1466,1190,239
2027,1190,785
1769,1190,1317
1395,1190,1443
4155,1191,194
2026,1191,670
1397,1191,847
1531,1191,994
2406,1191,1493
786,1193,1165
3727,1194,273
3431,1194,403
1404,1194,934
4093,1194,934
4684,1194,1655
4066,1195,186
2941,1195,242
1411,1195,435
2189,1195,1174
2001,1196,47
2742,1196,68
1584,1196,131
3693,1196,239
3356,1196,426
1483,1196,508
2375,1196,1197
1415,1197,212
4144,1197,272
1416,1197,607
3187,1197,685
1419,1198,127
2978,1199,97
2526,1199,132
4310,1199,132
4597,1199,132
177,1199,205
1421,1199,271
2155,1199,286
3325,1199,332
3017,1199,354
2544,1199,396
3251,1199,801
2351,1199,930
1176,1199,1279
1422,1200,105
4193,1200,195
2167,1200,354
1674,1201,0
3359,1201,2
3663,1201,3
3402,1201,17
1537,1201,34
4117,1201,34
2419,1201,37
2433,1201,47
2731,1201,47
3036,1201,47
3665,1201,47
4103,1201,47
3054,1201,101
4794,1201,165
1844,1201,295
3900,1201,325
2120,1201,460
1488,1201,1279
1423,1201,1327
4422,1202,123
2736,1202,137
1820,1202,155
1841,1202,155
3070,1202,155
4257,1202,155
1544,1202,202
1979,1202,202
3288,1202,202
3409,1202,202
3667,1202,202
3825,1202,202
3889,1202,202
4109,1202,202
2744,1202,227
2901,1202,227
3435,1202,236
2157,1202,251
2477,1202,251
3595,1202,285
1706,1202,325
3994,1202,393
2453,1202,601
430,1202,627
3298,1202,927
1425,1202,1221
1427,1204,142
4598,1204,184
2737,1204,325
2325,1204,465
1892,1204,1336
1430,1205,383
1431,1206,505
4437,1206,991
1433,1207,251
3836,1207,328
1434,1208,835
1806,1208,850
2281,1209,23
2973,1209,545
1780,1209,807
3103,1209,1119
3598,1209,1681
1436,1210,214
878,1210,420
2568,1210,1422
4055,1211,48
2449,1211,522
1648,1211,926
1122,1211,1227
1440,1212,70
4181,1212,98
4110,1212,120
1712,1212,153
4719,1212,211
2161,1212,290
2489,1212,345
2974,1212,366
2137,1212,370
2500,1212,462
4471,1212,469
1796,1212,529
3537,1212,541
1473,1212,566
2343,1212,566
1522,1212,574
1863,1212,694
1665,1212,752
2505,1212,767
3605,1212,1095
2037,1212,1184
1742,1213,202
1442,1213,227
2956,1213,383
1915,1213,1240
2652,1213,1577
1443,1214,692
2754,1215,36
3410,1215,36
4508,1215,440
1452,1216,120
3362,1216,548
1890,1217,10
1504,1217,462
3490,1217,1042
2332,1217,1132
1467,1219,694
2214,1219,1109
1239,1219,1700
1948,1220,238
168,1220,1631
1468,1220,1675
1469,1221,185
1511,1221,1723
1471,1222,1341
1969,1223,353
838,1223,1212
1472,1223,1232
3879,1224,37
1476,1224,437
176,1224,1163
1758,1224,1216
1480,1225,1536
4550,1226,20
1485,1226,1311
3254,1229,24
1491,1229,560
3799,1229,1716
3049,1230,120
2818,1230,312
4319,1230,467
3464,1230,784
3577,1230,837
1494,1230,953
2518,1230,953
4844,1230,992
3307,1230,1666
1307,1231,472
1496,1231,564
808,1231,889
1622,1231,1114
1508,1231,1243
2079,1231,1570
1890,1232,10
4112,1232,15
4248,1232,15
1899,1232,110
4475,1232,110
1500,1232,450
740,1232,470
2366,1232,994
3739,1233,80
1505,1235,138
4784,1235,325
3186,1235,1189
691,1235,1357
4855,1235,1594
4555,1236,37
1270,1236,289
20,1237,999
2161,1238,290
1507,1238,650
2702,1239,864
3052,1239,1428
2536,1239,1445
1914,1240,618
1557,1240,795
1510,1240,907
1511,1241,1723
2118,1242,31
1825,1242,305
1773,1242,460
2449,1242,522
3591,1242,547
4279,1242,547
3840,1242,558
3440,1242,685
3601,1242,821
1499,1244,545
4172,1244,1132
1512,1244,1212
1656,1244,1439
2350,1245,36
3563,1245,273
285,1245,943
1513,1245,1383
286,1246,291
852,1246,978
389,1247,187
1516,1247,472
4517,1248,8
1791,1248,193
1517,1248,1190
4657,1248,1546
1520,1249,1630
930,1250,14
2137,1250,370
3068,1251,24
123,1251,47
2010,1251,168
170,1251,450
1523,1251,1422
4803,1252,138
2802,1252,727
1656,1252,1439
4615,1253,122
4546,1253,344
4766,1254,521
1529,1254,1054
2255,1255,15
341,1255,83
4539,1256,1
3366,1257,188
3684,1257,188
3939,1257,291
1530,1257,344
2926,1257,464
1661,1258,560
650,1258,1396
2154,1259,452
1534,1259,846
1535,1260,241
3822,1260,695
1538,1261,545
1693,1261,545
3843,1261,545
3752,1261,548
2074,1261,942
2711,1261,979
3029,1261,1391
1691,1262,37
2662,1262,1032
3007,1263,11
4764,1263,11
2584,1263,23
2678,1263,116
1954,1263,139
2918,1263,171
3745,1263,334
1542,1263,460
4663,1263,460
4039,1263,480
3028,1263,638
3937,1263,643
1775,1263,829
3568,1263,851
2034,1263,915
1875,1263,953
2053,1263,1105
3780,1263,1703
717,1264,0
1672,1264,67
1543,1264,153
629,1264,655
2854,1264,963
2217,1264,1100
4238,1265,3
3144,1265,31
2145,1265,64
2047,1265,84
2935,1265,107
1549,1265,130
3609,1265,193
4569,1265,211
2938,1265,237
3413,1265,277
2429,1265,317
3125,1265,402
4570,1265,448
3869,1265,489
4492,1265,497
4462,1265,521
4052,1265,598
4133,1265,644
1921,1265,773
4025,1265,1000
828,1266,246
1550,1266,915
4145,1267,20
4536,1267,20
4550,1267,20
4742,1267,20
2281,1267,23
4147,1267,26
4275,1267,26
4632,1267,26
3375,1267,92
3141,1267,178
3418,1267,194
2904,1267,262
3210,1267,272
3991,1267,313
4420,1267,313
4062,1267,336
3706,1267,361
2326,1267,390
4718,1267,393
1673,1267,601
4207,1267,640
2216,1267,758
1555,1267,1114
1897,1267,1183
4598,1268,184
2576,1268,231
1556,1268,466
3793,1268,792
3624,1268,852
3045,1268,1220
4351,1269,132
603,1269,310
1812,1269,652
2789,1269,753
2297,1270,11
2771,1270,20
1576,1270,101
1558,1270,511
2975,1270,773
3475,1270,1005
3186,1270,1189
2377,1271,46
1567,1271,51
4137,1271,80
3965,1271,84
1926,1271,312
3548,1271,346
3327,1271,424
1866,1271,521
3108,1272,338
2870,1272,1675
1572,1273,601
2000,1274,5
1936,1274,795
2280,1274,910
174,1274,1603
4374,1275,33
3141,1275,178
1578,1275,271
3508,1275,412
637,1275,828
2307,1276,97
1579,1276,282
2875,1276,285
248,1277,221
2811,1277,307
3643,1277,446
1864,1277,501
2453,1277,601
2570,1277,850
1585,1277,854
2706,1277,1616
3654,1278,162
1587,1278,866
1589,1279,1091
1590,1280,1240
2665,1280,1240
1591,1281,947
2567,1281,947
4717,1281,1470
1645,1282,1714
4554,1283,773
837,1284,161
1901,1284,180
3309,1284,350
2039,1284,404
3327,1284,424
3019,1284,521
1597,1284,1155
2271,1285,272
1600,1285,532
1818,1285,912
1603,1286,704
1760,1286,1063
3743,1286,1321
54,1287,252
714,1287,310
3621,1287,990
1604,1287,1265
3021,1288,173
4325,1288,251
2685,1288,1114
1607,1288,1723
1988,1289,575
1608,1289,613
2164,1289,770
3165,1290,946
1613,1290,1184
2495,1291,131
1641,1291,462
3247,1291,555
4409,1293,38
2029,1293,368
3000,1293,583
4162,1293,695
2505,1293,767
1620,1293,1168
2556,1294,796
374,1294,860
1621,1294,1227
1915,1294,1240
1979,1295,202
2895,1296,26
4633,1296,54
4110,1296,120
4250,1296,187
2784,1296,353
2628,1296,463
2896,1296,695
3105,1296,695
2389,1296,866
4114,1296,949
3229,1296,1503
1943,1297,390
1610,1297,785
4545,1297,897
1624,1298,787
564,1299,1706
4718,1300,393
26,1300,627
1626,1300,1006
2720,1301,193
3421,1302,79
4032,1302,79
3056,1302,80
3557,1302,80
4270,1302,80
3741,1302,162
2135,1302,186
2770,1302,186
2288,1302,198
3351,1302,198
4134,1302,198
4556,1302,198
2772,1302,231
2843,1302,275
3246,1302,305
1632,1302,361
4021,1302,407
2651,1302,474
2778,1302,525
2184,1302,750
3791,1302,1341
4349,1302,1341
2081,1302,1578
202,1303,156
1653,1303,591
3220,1303,1014
1839,1304,39
4534,1304,77
4703,1304,604
2856,1304,1367
1638,1305,773
2158,1305,1391
1659,1307,455
713,1308,390
1640,1308,557
2181,1309,151
2673,1309,202
3035,1309,286
2395,1309,398
1759,1309,428
3182,1309,429
3964,1309,429
3503,1309,576
2383,1309,626
1760,1309,1063
1643,1309,1431
1260,1309,1690
1711,1310,146
194,1311,137
1645,1311,1714
3459,1312,274
1646,1312,291
4348,1312,295
2606,1312,1445
1647,1313,56
2616,1313,256
2382,1313,1171
304,1313,1420
1968,1313,1441
3421,1314,79
3585,1314,174
2321,1314,182
2823,1314,694
3924,1315,73
4835,1315,132
4361,1315,165
2173,1315,262
1861,1315,271
2598,1315,293
2924,1315,493
3085,1315,500
1651,1315,526
2551,1315,781
3479,1315,850
1356,1315,915
1761,1315,1015
3075,1316,174
1658,1316,433
4574,1316,548
548,1316,998
2303,1316,1002
4386,1317,98
3240,1317,147
1661,1317,560
1662,1318,1395
1663,1319,147
2950,1319,399
3659,1320,322
3803,1321,349
2046,1321,1539
4527,1323,4
1140,1323,566
1141,1323,781
2181,1324,151
1748,1324,275
608,1324,631
3256,1324,703
2866,1324,976
2546,1325,521
447,1325,623
1051,1326,978
1671,1326,1700
1702,1327,35
2807,1327,110
3051,1327,401
2953,1327,918
1679,1328,127
1681,1329,165
1685,1330,151
4385,1330,156
2380,1330,343
4603,1331,95
1692,1331,655
4368,1332,17
2750,1332,114
3233,1332,114
3730,1332,114
4514,1332,114
4138,1332,134
4803,1332,138
3636,1332,147
3839,1332,147
1948,1332,238
2461,1332,245
2934,1332,252
3867,1332,294
4656,1332,297
2674,1332,305
3776,1332,325
1816,1332,388
1697,1332,417
3875,1332,430
2191,1332,511
4073,1332,521
2176,1332,1214
1698,1333,416
579,1333,564
1879,1333,664
3485,1333,947
1178,1333,1064
915,1333,1250
1700,1334,725
1705,1335,277
2511,1335,526
232,1335,1064
2586,1336,4
1707,1336,353
605,1336,1301
1282,1337,35
1042,1337,417
3165,1337,946
1170,1338,14
1544,1338,202
945,1338,312
395,1338,595
2676,1338,1250
1730,1339,36
3328,1339,349
1640,1339,557
3331,1339,565
1716,1339,596
2177,1339,933
1003,1339,1155
926,1340,247
2674,1340,305
3228,1340,466
3664,1341,46
4369,1341,1191
495,1341,1520
4501,1342,9
4620,1342,9
2268,1342,26
4240,1342,67
2650,1342,131
2594,1342,133
2642,1342,221
2412,1342,310
2168,1342,405
4076,1342,423
4222,1342,489
2515,1342,494
3671,1342,516
3977,1342,516
4558,1342,516
1720,1342,607
1974,1342,607
2824,1342,607
4512,1342,727
3466,1342,754
3787,1342,809
2046,1342,1539
1728,1343,37
3500,1343,690
2208,1343,1168
3136,1344,422
1732,1344,705
373,1344,1277
1305,1345,243
1733,1345,807
4405,1346,48
2488,1346,76
4754,1346,101
2126,1346,224
4781,1346,227
2330,1346,236
2962,1346,273
3795,1346,624
3025,1346,643
1734,1346,907
3800,1346,1132
3305,1346,1339
4399,1347,60
2111,1347,71
3257,1347,129
1827,1347,147
2263,1347,147
2481,1347,147
2766,1347,147
3240,1347,147
1736,1347,234
3453,1347,297
4286,1347,297
2002,1347,361
2979,1347,448
3523,1347,466
1368,1347,631
3527,1347,688
4584,1347,776
3682,1347,906
1739,1348,1
3530,1348,158
2663,1348,299
1168,1348,470
2948,1348,509
96,1348,993
1571,1348,1164
2820,1348,1622
1103,1349,76
2378,1349,381
1740,1349,564
1741,1350,314
1449,1350,664
1886,1351,491
1743,1351,884
2005,1351,884
2795,1351,884
4118,1352,361
3025,1352,643
4330,1352,983
3386,1352,1082
1958,1352,1220
932,1353,120
2397,1353,1417
4184,1354,92
1919,1354,1162
2997,1355,142
2633,1355,501
3910,1355,514
289,1355,711
3276,1355,802
1747,1355,1354
2225,1356,412
2788,1358,175
2760,1358,269
2657,1358,505
387,1358,658
1884,1358,907
3345,1358,1062
2092,1358,1081
3277,1358,1114
4172,1358,1132
1752,1359,290
4139,1359,446
3098,1360,110
3117,1360,116
2782,1360,237
3765,1360,277
4481,1360,291
2947,1360,339
3757,1360,342
4011,1360,668
2487,1360,757
1135,1360,828
4328,1360,977
3629,1360,989
1902,1360,991
3167,1360,1442
2837,1361,196
4076,1361,423
1755,1361,837
2740,1361,1181
4358,1362,7
4021,1362,407
3712,1362,667
1756,1362,885
1762,1363,47
75,1363,379
2922,1364,126
1697,1364,417
2033,1364,576
1764,1365,1383
1765,1366,609
3725,1366,671
862,1366,1166
49,1367,71
2219,1367,353
4586,1368,1111
2274,1369,434
3886,1369,454
1972,1369,600
2849,1370,152
2368,1370,765
2317,1370,1165
420,1371,77
2837,1371,196
672,1371,229
2082,1371,1134
3249,1372,20
3646,1372,95
3968,1372,165
2211,1372,272
2963,1374,161
4584,1374,776
2992,1374,1439
3350,1375,115
2958,1375,229
1995,1375,433
3982,1375,1201
1778,1377,1417
4564,1378,525
4548,1378,1090
2545,1379,448
1,1379,1159
3349,1381,111
3841,1381,464
1847,1381,1158
1782,1381,1447
4775,1382,643
847,1382,773
4510,1382,1295
1728,1383,37
3533,1383,74
4444,1383,274
2465,1383,297
1789,1383,889
3336,1383,1583
342,1384,47
1362,1384,105
1561,1385,405
1793,1385,778
2753,1386,456
1794,1386,732
1424,1387,26
1967,1387,196
3222,1387,289
2311,1387,483
2733,1387,663
2089,1388,182
2719,1388,338
2385,1388,790
1800,1388,1630
3606,1389,201
4779,1389,576
2288,1390,198
1187,1390,783
1804,1390,787
3514,1391,15
3488,1391,182
4596,1391,206
3578,1391,314
1805,1391,457
4679,1391,494
3441,1391,691
3945,1391,784
1928,1391,787
3877,1391,1337
747,1392,37
2295,1392,243
1885,1392,317
3476,1392,635
3287,1392,777
2202,1392,849
4601,1393,145
2643,1393,226
2313,1393,399
2971,1393,688
1806,1393,850
3184,1393,858
938,1393,1040
2190,1394,70
1535,1394,241
1078,1394,334
935,1395,357
3465,1396,147
2367,1396,532
1809,1396,648
1810,1397,591
4673,1397,773
589,1397,1164
348,1398,23
1011,1398,35
2454,1398,97
2286,1398,668
3349,1399,111
3088,1399,218
2480,1399,433
3439,1399,554
1812,1399,652
3463,1399,727
3792,1399,882
1813,1400,126
457,1400,627
2720,1401,193
4596,1401,206
1817,1401,216
3145,1401,370
2967,1401,444
2632,1401,500
2808,1401,1092
590,1402,1127
2509,1402,1383
1828,1403,199
3234,1403,353
1894,1404,20
2752,1404,287
1829,1404,423
4222,1404,489
2411,1405,5
2732,1405,5
3212,1405,5
4135,1405,36
4329,1405,101
2045,1405,105
1830,1405,211
2636,1405,211
1996,1405,643
2839,1406,361
1831,1406,466
1208,1407,14
1834,1407,103
940,1407,437
1743,1407,884
2121,1408,116
1837,1408,255
2799,1408,450
2370,1408,468
1963,1408,568
3058,1408,568
2354,1408,636
2034,1408,915
3857,1408,1155
659,1408,1242
1986,1408,1320
4173,1409,576
1846,1409,1460
1851,1410,119
4308,1410,480
343,1411,530
1853,1411,1675
2151,1412,5
2704,1412,130
2849,1412,152
2572,1412,174
1860,1412,411
3292,1412,411
3405,1412,655
4162,1412,695
3139,1412,765
4839,1412,773
683,1412,785
4404,1412,953
2409,1412,1079
3507,1413,0
3124,1413,325
2386,1413,501
1334,1413,1040
1862,1413,1195
2938,1414,237
2688,1414,1242
1865,1414,1348
2630,1414,1348
3225,1415,23
225,1415,173
3948,1415,378
1149,1415,773
4297,1415,785
2226,1415,1170
1100,1415,1177
2425,1416,51
1869,1416,174
995,1416,595
4339,1416,695
3832,1417,13
2531,1417,280
562,1417,828
1870,1417,1221
1611,1417,1420
1876,1418,3
4618,1419,17
66,1419,255
2125,1419,410
2469,1419,630
1877,1419,1068
1627,1420,830
493,1420,1151
1881,1420,1284
2371,1420,1284
3191,1420,1284
3786,1420,1284
2859,1420,1387
1883,1421,1021
2731,1422,47
3033,1423,879
2428,1424,151
2801,1424,251
1254,1424,304
4278,1424,558
1523,1424,1422
2751,1425,9
2132,1425,105
1887,1425,272
2677,1425,427
2076,1425,1114
1206,1425,1336
759,1426,85
1827,1426,147
2237,1426,1074
2709,1426,1074
2390,1426,1283
2687,1427,29
4709,1427,116
3585,1427,174
2765,1427,272
840,1427,540
4188,1427,804
3785,1427,1329
3047,1428,441
2127,1428,477
687,1428,960
705,1428,1030
1889,1428,1192
2500,1429,462
4378,1430,434
279,1430,574
2368,1430,765
1623,1430,781
1900,1430,1326
1268,1430,1536
3967,1431,7
2249,1431,1343
1805,1432,457
330,1432,1106
1139,1433,484
4458,1433,616
1904,1434,83
944,1434,252
2018,1434,291
1906,1435,565
3938,1435,918
1713,1436,118
4816,1436,1083
3897,1436,1203
1907,1436,1680
1909,1437,159
3239,1437,504
959,1437,545
1911,1438,133
2588,1438,773
1125,1439,142
3027,1439,927
1912,1439,1155
4787,1439,1611
2517,1440,14
4479,1440,337
3801,1440,734
3732,1441,107
3072,1441,451
866,1441,1218
1916,1441,1693
1393,1442,1289
2241,1442,1337
2096,1443,398
3582,1443,419
4440,1444,42
1918,1444,1605
1746,1445,173
2230,1445,208
2191,1445,511
1942,1445,602
1922,1446,382
4572,1446,1087
2103,1447,294
1201,1447,312
1924,1447,838
1925,1448,92
1534,1448,846
2612,1449,370
2013,1449,1243
3669,1450,68
3071,1450,216
3372,1450,561
1461,1450,573
4269,1450,607
4205,1450,688
690,1450,866
3048,1450,1169
2031,1450,1241
1918,1450,1605
1180,1451,70
1930,1451,247
1931,1452,987
574,1453,642
1698,1454,416
1900,1454,1326
2748,1455,12
4858,1455,448
1501,1455,514
3170,1455,1045
4802,1457,33
793,1457,1623
3555,1458,1203
117,1459,766
135,1459,890
1932,1459,1116
2601,1460,104
2580,1460,262
3158,1460,435
2920,1460,468
1933,1460,738
3060,1460,1032
2681,1460,1634
4361,1461,165
2212,1461,811
3733,1462,59
4102,1462,339
1936,1463,795
2907,1464,138
4115,1464,170
4796,1464,231
2853,1464,350
1937,1464,424
3268,1464,441
2705,1464,494
4766,1464,521
4276,1464,601
4435,1464,695
3306,1464,758
3469,1464,758
1804,1464,787
2372,1464,1005
3281,1464,1013
2714,1464,1460
4637,1464,1495
4327,1466,339
1120,1467,379
1939,1467,994
3916,1467,1543
4350,1467,1543
1785,1467,1690
652,1468,104
4711,1469,22
31,1469,325
140,1469,1030
2805,1470,132
3354,1470,421
829,1470,611
1944,1470,850
1574,1471,85
4000,1471,147
1951,1471,162
2328,1471,202
2156,1471,246
2637,1471,399
4010,1471,453
2194,1471,934
1035,1471,1129
4823,1472,271
2491,1472,411
2274,1472,434
2703,1472,434
4789,1472,524
2908,1472,531
1955,1472,626
2968,1472,643
4847,1472,863
2675,1472,1005
755,1472,1537
1958,1473,1220
4235,1473,1524
1949,1474,327
3571,1474,477
1961,1474,522
3083,1474,541
2797,1474,904
2064,1474,1547
1882,1475,212
3600,1475,286
4751,1475,426
3360,1475,607
1969,1476,353
2394,1476,600
2646,1476,800
2483,1476,1699
2780,1477,151
1970,1477,1052
2203,1477,1052
2999,1477,1119
2195,1477,1390
2651,1478,474
1976,1479,60
1277,1479,153
1983,1481,59
4300,1481,454
2312,1481,625
2966,1481,871
2436,1481,1339
3317,1482,246
2737,1482,325
3262,1482,473
3265,1482,473
2403,1482,573
3784,1482,858
3546,1483,579
3934,1483,1014
3772,1484,295
3445,1484,301
3004,1484,622
1994,1484,858
2329,1484,872
2635,1484,985
2919,1485,2
3715,1485,35
3203,1485,67
3858,1485,74
1997,1485,89
3688,1485,101
2880,1485,105
4638,1485,215
4406,1485,272
367,1485,275
4091,1485,344
4677,1485,469
3524,1485,470
3586,1485,488
4143,1485,492
4423,1485,644
2260,1485,821
4247,1485,1427
2290,1486,219
2607,1486,238
4312,1486,369
1999,1486,467
2844,1486,573
3777,1486,674
2751,1487,9
2003,1487,51
1624,1487,787
2710,1487,1198
1388,1487,1214
678,1487,1657
2127,1488,477
4038,1488,684
2005,1488,884
2007,1488,1129
2011,1489,187
2418,1489,212
3724,1489,212
4015,1489,212
4506,1489,212
2753,1489,456
3243,1489,499
3150,1489,720
3568,1489,851
4227,1490,273
2967,1490,444
2012,1490,1495
2108,1491,3
2455,1491,93
2013,1491,1243
2015,1492,1311
1997,1493,89
1329,1493,1471
4443,1494,81
4341,1494,159
131,1494,325
3805,1494,504
4317,1494,643
2667,1494,811
4783,1494,916
4441,1494,1272
1782,1494,1447
2844,1495,573
2969,1495,754
2019,1495,1057
4627,1496,85
2023,1496,1383
2265,1497,17
2024,1497,507
4694,1497,771
4136,1497,1598
2028,1498,291
4809,1498,389
4512,1498,727
1577,1499,631
1591,1499,947
3631,1499,988
2030,1500,828
2300,1501,789
2032,1501,825
2917,1502,123
2033,1502,576
2575,1503,15
3236,1503,42
1683,1503,42
2996,1503,832
2129,1503,949
4092,1503,1686
473,1504,334
184,1504,465
2038,1505,779
538,1506,795
1966,1507,96
1676,1507,186
703,1507,860
4273,1507,1085
2178,1508,662
2050,1509,886
4836,1509,976
1097,1509,1033
2946,1510,412
2051,1510,657
3917,1510,688
4778,1510,688
4821,1510,690
2980,1510,724
2863,1510,889
1510,1510,907
2679,1510,1503
2593,1510,1594
2052,1511,343
2993,1512,297
3491,1513,356
161,1513,404
1604,1513,1265
2079,1514,1570
2055,1514,1702
3561,1515,124
3740,1515,974
2057,1515,1027
4827,1515,1268
25,1516,35
2116,1516,147
3738,1516,1693
4553,1516,1703
1830,1517,211
1905,1517,269
2139,1517,545
2058,1517,947
1768,1518,357
